Latitude,Longitude,ZCategory
47.60549679,-122.3332089,COMMERCIAL
47.64158614,-122.328616,MULTIFAMILY
47.61776833,-122.2843792,SINGLE FAMILY / DUPLEX
47.58929449,-122.3157099,MULTIFAMILY
47.63930523,-122.4053731,SINGLE FAMILY / DUPLEX
47.6901163,-122.3254122,SINGLE FAMILY / DUPLEX
47.60501319,-122.3298953,COMMERCIAL
47.65443126,-122.3853952,MULTIFAMILY
47.69187482,-122.3254405,SINGLE FAMILY / DUPLEX
47.66827561,-122.3999736,SINGLE FAMILY / DUPLEX
47.61388874,-122.3175615,COMMERCIAL
47.55096636,-122.2760609,SINGLE FAMILY / DUPLEX
47.68002469,-122.4058007,INSTITUTIONAL
47.55494388,-122.2812531,MULTIFAMILY
47.57520865,-122.3923375,SINGLE FAMILY / DUPLEX
47.61892899,-122.2813592,SINGLE FAMILY / DUPLEX
47.55147041,-122.3283301,COMMERCIAL
47.55409907,-122.3996295,SINGLE FAMILY / DUPLEX
47.66123763,-122.3605097,COMMERCIAL
47.64648168,-122.3192833,SINGLE FAMILY / DUPLEX
47.57242022,-122.4079751,SINGLE FAMILY / DUPLEX
47.6770994,-122.3597032,SINGLE FAMILY / DUPLEX
47.67538078,-122.3940284,SINGLE FAMILY / DUPLEX
47.60160713,-122.3344945,COMMERCIAL
47.62942146,-122.312255,SINGLE FAMILY / DUPLEX
47.69624159,-122.3262325,SINGLE FAMILY / DUPLEX
47.66967529,-122.3879285,COMMERCIAL
47.5106292,-122.2520668,SINGLE FAMILY / DUPLEX
47.59230315,-122.3832338,MULTIFAMILY
47.61974672,-122.280725,SINGLE FAMILY / DUPLEX
47.56648942,-122.40608,SINGLE FAMILY / DUPLEX
47.61429209,-122.3112486,MULTIFAMILY
47.5553312,-122.3257622,COMMERCIAL
47.59951219,-122.3203495,COMMERCIAL
47.5979709,-122.3239709,COMMERCIAL
47.60334534,-122.3163582,COMMERCIAL
47.54019661,-122.2815507,MULTIFAMILY
47.57441708,-122.3891404,
47.54475327,-122.3936741,SINGLE FAMILY / DUPLEX
47.67910964,-122.3889721,
47.65061633,-122.3200416,MULTIFAMILY
47.64179217,-122.3208708,SINGLE FAMILY / DUPLEX
47.71218697,-122.3640742,SINGLE FAMILY / DUPLEX
47.63648525,-122.3626442,SINGLE FAMILY / DUPLEX
47.51551338,-122.2638843,SINGLE FAMILY / DUPLEX
47.55182665,-122.3698885,SINGLE FAMILY / DUPLEX
47.54904277,-122.3069826,SINGLE FAMILY / DUPLEX
47.53436242,-122.2729026,SINGLE FAMILY / DUPLEX
47.61746086,-122.3561015,MULTIFAMILY
47.5599854,-122.3522246,INDUSTRIAL
47.68133682,-122.3231614,MULTIFAMILY
47.6630819,-122.3477782,MULTIFAMILY
47.55414244,-122.2960119,SINGLE FAMILY / DUPLEX
47.63119053,-122.3628058,
47.69331174,-122.3730768,SINGLE FAMILY / DUPLEX
47.57441329,-122.3069717,SINGLE FAMILY / DUPLEX
47.68904827,-122.2831196,SINGLE FAMILY / DUPLEX
47.54581189,-122.2859021,COMMERCIAL
47.63303679,-122.342697,COMMERCIAL
47.59334005,-122.3079825,SINGLE FAMILY / DUPLEX
47.63992534,-122.3747231,MULTIFAMILY
47.62715829,-122.2840074,SINGLE FAMILY / DUPLEX
47.6666459,-122.3047699,MULTIFAMILY
47.59780649,-122.3157717,COMMERCIAL
47.64222041,-122.4032228,SINGLE FAMILY / DUPLEX
47.6767226,-122.2697622,SINGLE FAMILY / DUPLEX
47.56931261,-122.3871171,MULTIFAMILY
47.5788727,-122.2858347,SINGLE FAMILY / DUPLEX
47.60423386,-122.3154862,COMMERCIAL
47.52514772,-122.3464666,
47.58210592,-122.2866192,SINGLE FAMILY / DUPLEX
47.63046331,-122.2851808,SINGLE FAMILY / DUPLEX
47.5535981,-122.3355863,COMMERCIAL
47.60616219,-122.331663,COMMERCIAL
47.69992092,-122.3806234,SINGLE FAMILY / DUPLEX
47.59625112,-122.2966449,SINGLE FAMILY / DUPLEX
47.54089007,-122.3776268,COMMERCIAL
47.64170083,-122.3187607,SINGLE FAMILY / DUPLEX
47.56740061,-122.2853,SINGLE FAMILY / DUPLEX
47.62355351,-122.3388208,COMMERCIAL
47.52313502,-122.2877921,SINGLE FAMILY / DUPLEX
47.63725527,-122.3685003,SINGLE FAMILY / DUPLEX
47.56066238,-122.2919471,MULTIFAMILY
47.59279696,-122.3044864,SINGLE FAMILY / DUPLEX
47.61003393,-122.3345338,COMMERCIAL
47.62473655,-122.3472847,COMMERCIAL
47.69759835,-122.2823781,SINGLE FAMILY / DUPLEX
47.68756244,-122.3097339,SINGLE FAMILY / DUPLEX
47.56555596,-122.370562,MULTIFAMILY
47.51889622,-122.2758872,SINGLE FAMILY / DUPLEX
47.63628668,-122.3659565,SINGLE FAMILY / DUPLEX
47.61493998,-122.3264717,COMMERCIAL
47.67559637,-122.3858114,SINGLE FAMILY / DUPLEX
47.55327353,-122.2847738,SINGLE FAMILY / DUPLEX
47.6373934,-122.3639701,SINGLE FAMILY / DUPLEX
47.66979666,-122.3857005,MULTIFAMILY
47.63776794,-122.2879333,SINGLE FAMILY / DUPLEX
47.60684681,-122.29864,SINGLE FAMILY / DUPLEX
47.669657,-122.3252693,SINGLE FAMILY / DUPLEX
47.55695153,-122.338324,COMMERCIAL
47.6341978,-122.3995442,SINGLE FAMILY / DUPLEX
47.53861263,-122.3846865,SINGLE FAMILY / DUPLEX
47.68462452,-122.3664491,SINGLE FAMILY / DUPLEX
47.68370734,-122.333911,SINGLE FAMILY / DUPLEX
47.58760822,-122.3502006,COMMERCIAL
47.54085973,-122.2755933,SINGLE FAMILY / DUPLEX
47.67615202,-122.3846078,SINGLE FAMILY / DUPLEX
47.66030358,-122.3459186,SINGLE FAMILY / DUPLEX
47.65537099,-122.3285161,SINGLE FAMILY / DUPLEX
47.52199868,-122.3458051,SINGLE FAMILY / DUPLEX
47.67691928,-122.2669336,SINGLE FAMILY / DUPLEX
47.52201783,-122.3934178,SINGLE FAMILY / DUPLEX
47.65230797,-122.3217215,MULTIFAMILY
47.50724035,-122.2687961,SINGLE FAMILY / DUPLEX
47.50772208,-122.2687141,SINGLE FAMILY / DUPLEX
47.50745871,-122.2687025,SINGLE FAMILY / DUPLEX
47.50754789,-122.2687146,SINGLE FAMILY / DUPLEX
47.60421147,-122.3292032,COMMERCIAL
47.68088868,-122.3916257,SINGLE FAMILY / DUPLEX
47.69944844,-122.2903471,SINGLE FAMILY / DUPLEX
47.67177902,-122.3263962,
47.50673118,-122.3836186,SINGLE FAMILY / DUPLEX
47.60914189,-122.3261082,COMMERCIAL
47.57059802,-122.2904884,COMMERCIAL
47.70686484,-122.3113537,SINGLE FAMILY / DUPLEX
47.60826109,-122.3119669,MULTIFAMILY
47.5648081,-122.3756367,COMMERCIAL
47.66107524,-122.3507548,SINGLE FAMILY / DUPLEX
47.62345675,-122.324434,MULTIFAMILY
47.6061431,-122.3367534,COMMERCIAL
47.67746266,-122.2948974,SINGLE FAMILY / DUPLEX
47.65519835,-122.3270294,MULTIFAMILY
47.55725602,-122.2854144,COMMERCIAL
47.69754495,-122.320112,SINGLE FAMILY / DUPLEX
47.58760885,-122.3087158,MULTIFAMILY
47.60501319,-122.3298953,COMMERCIAL
47.69169968,-122.3052744,MULTIFAMILY
47.62568886,-122.3480822,MULTIFAMILY
47.57003684,-122.3878405,SINGLE FAMILY / DUPLEX
47.69325915,-122.343686,COMMERCIAL
47.67260992,-122.3753189,SINGLE FAMILY / DUPLEX
47.61698493,-122.3319657,COMMERCIAL
47.58285137,-122.3150061,SINGLE FAMILY / DUPLEX
47.57028669,-122.301508,SINGLE FAMILY / DUPLEX
47.62177958,-122.3615989,COMMERCIAL
47.69018475,-122.3185859,SINGLE FAMILY / DUPLEX
47.68064317,-122.3454374,SINGLE FAMILY / DUPLEX
47.64747091,-122.3408788,INSTITUTIONAL
47.60657617,-122.2866895,
47.68293939,-122.2686644,SINGLE FAMILY / DUPLEX
47.55041802,-122.384032,SINGLE FAMILY / DUPLEX
47.52926789,-122.3911652,SINGLE FAMILY / DUPLEX
47.72943418,-122.2915677,COMMERCIAL
47.6597528,-122.3411106,SINGLE FAMILY / DUPLEX
47.69384754,-122.3219699,SINGLE FAMILY / DUPLEX
47.69336768,-122.3261795,SINGLE FAMILY / DUPLEX
47.70165961,-122.3614919,MULTIFAMILY
47.62855945,-122.2980236,SINGLE FAMILY / DUPLEX
47.69206289,-122.3055015,MULTIFAMILY
47.6326153,-122.3553375,SINGLE FAMILY / DUPLEX
47.57699328,-122.4125478,SINGLE FAMILY / DUPLEX
47.58482364,-122.3050218,COMMERCIAL
47.62555045,-122.3381272,COMMERCIAL
47.62723422,-122.2983648,SINGLE FAMILY / DUPLEX
47.65210509,-122.3501185,MULTIFAMILY
47.5236666,-122.3919255,SINGLE FAMILY / DUPLEX
47.66503385,-122.312819,COMMERCIAL
47.66846624,-122.3580077,SINGLE FAMILY / DUPLEX
47.63809317,-122.3261464,COMMERCIAL
47.60159676,-122.3291694,COMMERCIAL
47.61746086,-122.3561015,MULTIFAMILY
47.63361956,-122.3419473,MULTIFAMILY
47.67367405,-122.3526514,SINGLE FAMILY / DUPLEX
47.68603088,-122.3541583,SINGLE FAMILY / DUPLEX
47.63151806,-122.2823526,SINGLE FAMILY / DUPLEX
47.61789385,-122.339443,COMMERCIAL
47.57320602,-122.2975053,MULTIFAMILY
47.60821436,-122.3132703,MULTIFAMILY
47.52222451,-122.3689351,COMMERCIAL
47.69196318,-122.3205791,SINGLE FAMILY / DUPLEX
47.6303629,-122.35167,SINGLE FAMILY / DUPLEX
47.67476972,-122.3704969,SINGLE FAMILY / DUPLEX
47.7335659,-122.3453564,COMMERCIAL
47.61704294,-122.3421299,MULTIFAMILY
47.693309,-122.3872714,SINGLE FAMILY / DUPLEX
47.62879543,-122.3000615,SINGLE FAMILY / DUPLEX
47.67602897,-122.2906072,COMMERCIAL
47.73212014,-122.3364409,INSTITUTIONAL
47.71894393,-122.3392646,SINGLE FAMILY / DUPLEX
47.54862535,-122.3621555,INSTITUTIONAL
47.72225731,-122.2852058,SINGLE FAMILY / DUPLEX
47.65188749,-122.3746125,SINGLE FAMILY / DUPLEX
47.65633261,-122.3077687,COMMERCIAL
47.63893268,-122.3699531,COMMERCIAL
47.63863466,-122.3697602,COMMERCIAL
47.6272524,-122.2999428,SINGLE FAMILY / DUPLEX
47.61180719,-122.3449507,COMMERCIAL
47.60472034,-122.3326233,COMMERCIAL
47.69291076,-122.2872264,SINGLE FAMILY / DUPLEX
47.60923111,-122.3362603,COMMERCIAL
47.66893425,-122.3572963,SINGLE FAMILY / DUPLEX
47.55512729,-122.3952945,SINGLE FAMILY / DUPLEX
47.65926374,-122.3124255,COMMERCIAL
47.68886387,-122.388438,SINGLE FAMILY / DUPLEX
47.67473848,-122.3793249,MULTIFAMILY
47.64053227,-122.3758458,
47.58175289,-122.3915594,SINGLE FAMILY / DUPLEX
47.59970465,-122.303656,COMMERCIAL
47.60740726,-122.3377828,COMMERCIAL
47.67367025,-122.3637487,SINGLE FAMILY / DUPLEX
47.67031347,-122.2998669,SINGLE FAMILY / DUPLEX
47.65458552,-122.3960074,SINGLE FAMILY / DUPLEX
47.63889608,-122.4071653,SINGLE FAMILY / DUPLEX
47.60640293,-122.286655,SINGLE FAMILY / DUPLEX
47.61355318,-122.3310015,COMMERCIAL
47.5584552,-122.2838916,MULTIFAMILY
47.61698493,-122.3319657,COMMERCIAL
47.57735063,-122.2844747,
47.60616219,-122.331663,COMMERCIAL
47.66397396,-122.3237554,SINGLE FAMILY / DUPLEX
47.61193693,-122.2940233,SINGLE FAMILY / DUPLEX
47.69081453,-122.3490531,MULTIFAMILY
47.610431,-122.3320769,COMMERCIAL
47.54821857,-122.3175763,COMMERCIAL
47.69240739,-122.3234451,SINGLE FAMILY / DUPLEX
47.54414089,-122.328042,COMMERCIAL
47.67881186,-122.322445,MULTIFAMILY
47.69587208,-122.3961625,
47.67103039,-122.2834999,
47.61227892,-122.3175201,
47.67509284,-122.3704683,SINGLE FAMILY / DUPLEX
47.6170243,-122.2915767,SINGLE FAMILY / DUPLEX
47.67958734,-122.2686427,SINGLE FAMILY / DUPLEX
47.61077744,-122.3361124,COMMERCIAL
47.6007185,-122.3257192,MULTIFAMILY
47.62042614,-122.2945456,SINGLE FAMILY / DUPLEX
47.70741682,-122.2787074,SINGLE FAMILY / DUPLEX
47.62180794,-122.3362575,COMMERCIAL
47.70995984,-122.2860513,SINGLE FAMILY / DUPLEX
47.55494388,-122.2812531,
47.650638,-122.3758162,MULTIFAMILY
47.650638,-122.3758162,MULTIFAMILY
47.66525297,-122.3716115,SINGLE FAMILY / DUPLEX
47.62616734,-122.3635861,COMMERCIAL
47.55281613,-122.2711376,SINGLE FAMILY / DUPLEX
47.61431133,-122.3424544,COMMERCIAL
47.62037756,-122.3362875,COMMERCIAL
47.68803966,-122.3224805,SINGLE FAMILY / DUPLEX
47.72754532,-122.3471082,COMMERCIAL
47.5735434,-122.2890881,
47.56907767,-122.4081898,SINGLE FAMILY / DUPLEX
47.55334146,-122.3394432,INDUSTRIAL
47.57553702,-122.4056077,SINGLE FAMILY / DUPLEX
47.53493219,-122.3178988,COMMERCIAL
47.61598241,-122.3344948,COMMERCIAL
47.66846863,-122.3997491,SINGLE FAMILY / DUPLEX
47.5339186,-122.3769532,COMMERCIAL
47.56046853,-122.3804999,MULTIFAMILY
47.65361559,-122.3113829,INSTITUTIONAL
47.59728976,-122.3158812,COMMERCIAL
47.62221783,-122.3368177,SINGLE FAMILY / DUPLEX
47.61481762,-122.3477792,COMMERCIAL
47.69206468,-122.3133526,SINGLE FAMILY / DUPLEX
47.65491095,-122.3408569,SINGLE FAMILY / DUPLEX
47.69878832,-122.2868872,SINGLE FAMILY / DUPLEX
47.51224728,-122.2479304,SINGLE FAMILY / DUPLEX
47.66012328,-122.3299555,SINGLE FAMILY / DUPLEX
47.49690211,-122.2690295,SINGLE FAMILY / DUPLEX
47.71250149,-122.3499408,SINGLE FAMILY / DUPLEX
47.63313749,-122.3701312,SINGLE FAMILY / DUPLEX
47.6290879,-122.3685733,MULTIFAMILY
47.61356222,-122.3366648,COMMERCIAL
47.65898118,-122.2887052,SINGLE FAMILY / DUPLEX
47.65300378,-122.3050043,INSTITUTIONAL
47.69583932,-122.3894457,SINGLE FAMILY / DUPLEX
47.60582637,-122.3346527,COMMERCIAL
47.61837104,-122.3076344,MULTIFAMILY
47.63396874,-122.2788893,SINGLE FAMILY / DUPLEX
47.67140007,-122.2836171,
47.70240297,-122.3542416,SINGLE FAMILY / DUPLEX
47.58924534,-122.3356791,COMMERCIAL
47.66366765,-122.3145098,COMMERCIAL
47.61003393,-122.3345338,COMMERCIAL
,,SINGLE FAMILY / DUPLEX
47.65898118,-122.2887052,SINGLE FAMILY / DUPLEX
47.54970458,-122.3345982,COMMERCIAL
47.68374459,-122.3521944,SINGLE FAMILY / DUPLEX
47.55846624,-122.3543923,INSTITUTIONAL
47.65075661,-122.3758208,MULTIFAMILY
47.65078364,-122.3757994,SINGLE FAMILY / DUPLEX
47.62287129,-122.2826089,SINGLE FAMILY / DUPLEX
47.65094299,-122.3758522,MULTIFAMILY
47.65085042,-122.3758609,MULTIFAMILY
47.65085042,-122.3758609,MULTIFAMILY
47.50204302,-122.2602701,SINGLE FAMILY / DUPLEX
47.67972406,-122.2911785,SINGLE FAMILY / DUPLEX
47.57002298,-122.2809956,
47.70619241,-122.3258761,COMMERCIAL
47.71542663,-122.3344646,SINGLE FAMILY / DUPLEX
47.72853193,-122.3705097,SINGLE FAMILY / DUPLEX
47.61561022,-122.3096909,COMMERCIAL
47.67336321,-122.4077187,COMMERCIAL
47.54673942,-122.303062,SINGLE FAMILY / DUPLEX
47.66966668,-122.3040322,SINGLE FAMILY / DUPLEX
47.54120403,-122.3719568,COMMERCIAL
47.55374326,-122.3249902,COMMERCIAL
47.61164537,-122.3344724,COMMERCIAL
47.69029759,-122.3318417,SINGLE FAMILY / DUPLEX
47.67686459,-122.4007732,SINGLE FAMILY / DUPLEX
47.63205722,-122.3563481,COMMERCIAL
47.68377928,-122.2656818,SINGLE FAMILY / DUPLEX
47.56492385,-122.3599299,SINGLE FAMILY / DUPLEX
47.67748242,-122.3101347,SINGLE FAMILY / DUPLEX
47.71338026,-122.2942185,SINGLE FAMILY / DUPLEX
47.63607117,-122.3504465,SINGLE FAMILY / DUPLEX
47.59772502,-122.2866316,SINGLE FAMILY / DUPLEX
47.7068247,-122.3054825,SINGLE FAMILY / DUPLEX
47.6070606,-122.309671,COMMERCIAL
47.59367413,-122.3095842,COMMERCIAL
47.56074581,-122.3951825,SINGLE FAMILY / DUPLEX
47.5328872,-122.3547095,
47.62520732,-122.3673847,COMMERCIAL
47.53461905,-122.291457,SINGLE FAMILY / DUPLEX
47.60874813,-122.3296722,COMMERCIAL
47.66066062,-122.3169074,COMMERCIAL
47.68845977,-122.3857045,SINGLE FAMILY / DUPLEX
47.67929383,-122.318451,SINGLE FAMILY / DUPLEX
47.56965632,-122.3865431,COMMERCIAL
47.61314513,-122.3455028,COMMERCIAL
47.67611748,-122.3818794,COMMERCIAL
47.62000166,-122.3302884,COMMERCIAL
47.59724924,-122.3194771,INSTITUTIONAL
47.63419758,-122.2816619,SINGLE FAMILY / DUPLEX
47.55634714,-122.2804001,SINGLE FAMILY / DUPLEX
47.68555225,-122.3131093,SINGLE FAMILY / DUPLEX
47.5663362,-122.3692939,SINGLE FAMILY / DUPLEX
47.63460087,-122.3487157,SINGLE FAMILY / DUPLEX
47.66385449,-122.2920775,SINGLE FAMILY / DUPLEX
47.6436922,-122.4152838,
47.63978954,-122.3722746,SINGLE FAMILY / DUPLEX
47.60700579,-122.341624,
47.57342849,-122.3865856,MULTIFAMILY
47.61469864,-122.3271735,MULTIFAMILY
47.60573523,-122.3302935,COMMERCIAL
47.59761855,-122.2989859,SINGLE FAMILY / DUPLEX
47.68351298,-122.2666431,SINGLE FAMILY / DUPLEX
47.53258556,-122.3769729,SINGLE FAMILY / DUPLEX
47.63796335,-122.4102872,SINGLE FAMILY / DUPLEX
47.61074717,-122.3226022,COMMERCIAL
47.66305064,-122.3917093,
47.69285409,-122.2844919,
47.61447475,-122.3410235,COMMERCIAL
47.60037681,-122.2941524,SINGLE FAMILY / DUPLEX
47.62022588,-122.339362,COMMERCIAL
47.59279696,-122.3044864,SINGLE FAMILY / DUPLEX
47.6139371,-122.2990709,SINGLE FAMILY / DUPLEX
47.6819944,-122.3542355,SINGLE FAMILY / DUPLEX
47.62614544,-122.3467187,COMMERCIAL
47.56540714,-122.379124,SINGLE FAMILY / DUPLEX
47.610431,-122.3320769,COMMERCIAL
47.58148554,-122.3170592,SINGLE FAMILY / DUPLEX
47.63429424,-122.2765304,COMMERCIAL
47.52266842,-122.3729708,SINGLE FAMILY / DUPLEX
47.56270201,-122.3871897,COMMERCIAL
,,SINGLE FAMILY / DUPLEX
47.63459404,-122.3554157,SINGLE FAMILY / DUPLEX
47.63459404,-122.3554157,SINGLE FAMILY / DUPLEX
47.52301972,-122.373739,SINGLE FAMILY / DUPLEX
47.57406102,-122.2940178,MULTIFAMILY
47.60723772,-122.3361213,COMMERCIAL
47.62652,-122.3479622,COMMERCIAL
47.65487629,-122.3817255,INDUSTRIAL
47.55493587,-122.2884991,SINGLE FAMILY / DUPLEX
47.61523711,-122.338364,COMMERCIAL
47.55739752,-122.2851064,COMMERCIAL
47.59881286,-122.301902,COMMERCIAL
47.64959838,-122.3918797,SINGLE FAMILY / DUPLEX
47.57684569,-122.4034966,SINGLE FAMILY / DUPLEX
47.64180508,-122.3670362,SINGLE FAMILY / DUPLEX
47.66760399,-122.2854801,SINGLE FAMILY / DUPLEX
47.71190842,-122.3505318,SINGLE FAMILY / DUPLEX
47.72942206,-122.3540702,SINGLE FAMILY / DUPLEX
47.62277944,-122.2945538,SINGLE FAMILY / DUPLEX
47.63658011,-122.3275712,COMMERCIAL
47.61704294,-122.3421299,MULTIFAMILY
47.53368525,-122.3496217,SINGLE FAMILY / DUPLEX
47.61446705,-122.312177,MULTIFAMILY
47.60718569,-122.2845915,
47.59588605,-122.3336441,COMMERCIAL
47.67063235,-122.3067623,SINGLE FAMILY / DUPLEX
47.68968524,-122.3685982,SINGLE FAMILY / DUPLEX
47.67826762,-122.2746228,SINGLE FAMILY / DUPLEX
47.57714084,-122.3983319,SINGLE FAMILY / DUPLEX
47.60322854,-122.2856124,
47.67219754,-122.3801584,SINGLE FAMILY / DUPLEX
47.61482027,-122.3397073,COMMERCIAL
47.65245623,-122.3389369,SINGLE FAMILY / DUPLEX
47.57659951,-122.3831356,
47.60723772,-122.3361213,COMMERCIAL
47.71524387,-122.311527,
47.68358403,-122.3042997,SINGLE FAMILY / DUPLEX
47.6386347,-122.3907703,SINGLE FAMILY / DUPLEX
47.53641488,-122.3448613,SINGLE FAMILY / DUPLEX
47.69383332,-122.3193355,
47.6648419,-122.355621,SINGLE FAMILY / DUPLEX
47.69594984,-122.3439705,COMMERCIAL
47.72183829,-122.2823507,SINGLE FAMILY / DUPLEX
47.59588605,-122.3336441,COMMERCIAL
47.58181846,-122.3353575,COMMERCIAL
47.66144101,-122.2920946,COMMERCIAL
47.63974479,-122.3041837,
47.67972406,-122.2911785,SINGLE FAMILY / DUPLEX
47.62395285,-122.3514488,INSTITUTIONAL
47.61661324,-122.3153221,
47.62180794,-122.3362575,COMMERCIAL
47.63809072,-122.3071014,SINGLE FAMILY / DUPLEX
47.55814386,-122.3890997,SINGLE FAMILY / DUPLEX
47.56200513,-122.3945323,SINGLE FAMILY / DUPLEX
47.56132448,-122.2941996,COMMERCIAL
47.56462987,-122.3138568,SINGLE FAMILY / DUPLEX
47.55464482,-122.3346061,COMMERCIAL
47.66780562,-122.3880349,INDUSTRIAL
47.65184505,-122.3504418,COMMERCIAL
47.6504899,-122.3855862,SINGLE FAMILY / DUPLEX
47.66240376,-122.3203901,MULTIFAMILY
47.61997251,-122.3388731,COMMERCIAL
47.67870621,-122.3638465,SINGLE FAMILY / DUPLEX
47.64607715,-122.321223,SINGLE FAMILY / DUPLEX
47.61068187,-122.3117946,SINGLE FAMILY / DUPLEX
47.66144101,-122.2920946,COMMERCIAL
47.66032628,-122.3415021,MULTIFAMILY
47.67931612,-122.3921542,SINGLE FAMILY / DUPLEX
47.66534856,-122.2745188,
47.72526147,-122.3606514,SINGLE FAMILY / DUPLEX
47.62180794,-122.3362575,COMMERCIAL
47.68036746,-122.3013522,SINGLE FAMILY / DUPLEX
47.61294294,-122.3441157,COMMERCIAL
47.61296669,-122.3392731,MULTIFAMILY
47.5576096,-122.3791575,SINGLE FAMILY / DUPLEX
47.70600918,-122.3390159,SINGLE FAMILY / DUPLEX
47.54721222,-122.3174394,COMMERCIAL
47.57011808,-122.3402558,COMMERCIAL
47.55650316,-122.3966789,SINGLE FAMILY / DUPLEX
47.66919909,-122.3716126,MULTIFAMILY
47.59910671,-122.3102777,COMMERCIAL
47.54187902,-122.3271526,INDUSTRIAL
47.64027561,-122.2872635,SINGLE FAMILY / DUPLEX
47.55850959,-122.3151311,SINGLE FAMILY / DUPLEX
47.56770832,-122.3150958,SINGLE FAMILY / DUPLEX
47.57343767,-122.3778823,SINGLE FAMILY / DUPLEX
47.68550664,-122.2860316,SINGLE FAMILY / DUPLEX
47.59634748,-122.3280847,COMMERCIAL
47.64853249,-122.3562278,MULTIFAMILY
47.61500555,-122.297798,SINGLE FAMILY / DUPLEX
47.57495554,-122.3346475,COMMERCIAL
47.65958939,-122.3195487,MULTIFAMILY
47.70762027,-122.282944,SINGLE FAMILY / DUPLEX
47.52543962,-122.3152053,COMMERCIAL
47.61744696,-122.3176417,SINGLE FAMILY / DUPLEX
47.56881722,-122.365913,COMMERCIAL
47.66135014,-122.2910776,COMMERCIAL
47.72408322,-122.2904897,SINGLE FAMILY / DUPLEX
47.61889483,-122.3348704,COMMERCIAL
47.68696812,-122.3872738,COMMERCIAL
47.5508911,-122.2896946,SINGLE FAMILY / DUPLEX
47.60423386,-122.3154862,INSTITUTIONAL
47.53655487,-122.3637846,
47.66385449,-122.2920775,SINGLE FAMILY / DUPLEX
47.68198096,-122.3657719,SINGLE FAMILY / DUPLEX
47.61143303,-122.3030182,SINGLE FAMILY / DUPLEX
47.66954498,-122.2923341,SINGLE FAMILY / DUPLEX
47.53678725,-122.3688135,SINGLE FAMILY / DUPLEX
47.54111541,-122.3015703,SINGLE FAMILY / DUPLEX
47.60573523,-122.3302935,COMMERCIAL
47.54807941,-122.2875419,MULTIFAMILY
47.67709457,-122.3602244,SINGLE FAMILY / DUPLEX
47.71857285,-122.3223831,SINGLE FAMILY / DUPLEX
47.6020329,-122.3053533,MULTIFAMILY
47.57351423,-122.3754422,SINGLE FAMILY / DUPLEX
47.65380839,-122.3445097,COMMERCIAL
47.65963342,-122.3195673,MULTIFAMILY
47.67812028,-122.3722146,
47.60573523,-122.3302935,COMMERCIAL
47.63516613,-122.3250322,COMMERCIAL
47.62563431,-122.3559788,MULTIFAMILY
47.53144066,-122.3756238,SINGLE FAMILY / DUPLEX
47.6213169,-122.3381515,COMMERCIAL
47.6938253,-122.3348454,SINGLE FAMILY / DUPLEX
47.55941561,-122.3605991,SINGLE FAMILY / DUPLEX
47.61534277,-122.3451604,COMMERCIAL
47.64172198,-122.4053114,SINGLE FAMILY / DUPLEX
47.61339187,-122.339287,COMMERCIAL
47.65385207,-122.3913357,MULTIFAMILY
47.60203616,-122.3056179,MULTIFAMILY
47.66144101,-122.2920946,COMMERCIAL
47.64835029,-122.3318899,COMMERCIAL
47.70600918,-122.3390159,
47.63184539,-122.366063,SINGLE FAMILY / DUPLEX
47.62877494,-122.2818097,SINGLE FAMILY / DUPLEX
47.72862996,-122.3681416,SINGLE FAMILY / DUPLEX
47.67231862,-122.3030546,SINGLE FAMILY / DUPLEX
47.61445083,-122.3227283,COMMERCIAL
47.66998726,-122.3701171,SINGLE FAMILY / DUPLEX
47.61400512,-122.3537623,COMMERCIAL
47.610431,-122.3320769,COMMERCIAL
47.65768109,-122.2810303,SINGLE FAMILY / DUPLEX
47.55618912,-122.360342,SINGLE FAMILY / DUPLEX
47.60454089,-122.3307351,COMMERCIAL
47.63977596,-122.3498694,SINGLE FAMILY / DUPLEX
47.66030358,-122.3459186,SINGLE FAMILY / DUPLEX
47.63845557,-122.3514173,MULTIFAMILY
47.66183903,-122.3259031,SINGLE FAMILY / DUPLEX
47.51634254,-122.2548321,COMMERCIAL
47.60221367,-122.2928117,SINGLE FAMILY / DUPLEX
47.61445083,-122.3227283,COMMERCIAL
47.73381047,-122.3426951,MULTIFAMILY
47.69931299,-122.3442959,COMMERCIAL
47.63977596,-122.3498694,SINGLE FAMILY / DUPLEX
47.68784459,-122.3299576,SINGLE FAMILY / DUPLEX
47.66557967,-122.2871269,SINGLE FAMILY / DUPLEX
47.63100625,-122.3828297,INDUSTRIAL
47.5990341,-122.3087322,COMMERCIAL
47.68630653,-122.3772585,MULTIFAMILY
47.59593819,-122.2868996,MULTIFAMILY
47.65487629,-122.3817255,INDUSTRIAL
47.66671347,-122.3571394,SINGLE FAMILY / DUPLEX
47.68050145,-122.346983,MULTIFAMILY
47.71286682,-122.3442376,COMMERCIAL
47.62345675,-122.324434,MULTIFAMILY
47.54187902,-122.3271526,COMMERCIAL
47.69496597,-122.3861022,SINGLE FAMILY / DUPLEX
47.64803539,-122.3683017,SINGLE FAMILY / DUPLEX
47.62402492,-122.3375668,COMMERCIAL
47.60454089,-122.3307351,COMMERCIAL
47.54006786,-122.371511,MULTIFAMILY
47.6938253,-122.3348454,SINGLE FAMILY / DUPLEX
47.61256623,-122.2964767,MULTIFAMILY
